Company,TypeName,Inches,Weight,screen_resolution,display_type,processor_speed,processor_brand,processor_type,ssd_storage,hdd_storage,flash_storage,ram,os,Price,res_width,res_height,total_pixels,total_storage,price_per_kg,ppi,is_gaming,is_premium_brand,is_ultrabook,ram_to_ssd_ratio,log_Price,log_ram
Dell,Notebook,15.6,2.2,1920x1080,Full HD,2.0,Intel, Core i3 6006U,256,0,0,4,linux,25840.8,1920.0,1080.0,2073600.0,256,11745.81818181818,141.2,0,0,0,0.0156,10.159748614913156,1.6094379124341003
Asus,Notebook,15.6,2.0,1920x1080,Full HD,2.4,Intel, Core i3 7100U,256,0,0,6,windows,30742.56,1920.0,1080.0,2073600.0,256,15371.28,141.2,0,0,0,0.0234,10.333435820406644,1.9459101490553132
HP,Gaming,15.6,2.62,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1024,0,12,windows,66546.72,1920.0,1080.0,2073600.0,1152,25399.51145038168,141.2,1,0,0,0.0938,11.10567456328145,2.5649493574615367
HP,Notebook,15.6,1.91,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,38308.32,1920.0,1080.0,2073600.0,256,20056.712041884817,141.2,0,0,0,0.0312,10.55344848760242,2.1972245773362196
HP,Notebook,15.6,2.1,1920x1080,Full HD,1.5,AMD, E-Series E2-9000e,0,500,0,4,windows,18594.72,1920.0,1080.0,2073600.0,500,8854.628571428571,141.2,0,0,0,0.0,9.830686725695612,1.6094379124341003
Dell,Notebook,15.6,2.2,1920x1080,Full HD,1.6,Intel, Core i5 8250U,0,1024,0,8,linux,34472.16,1920.0,1080.0,2073600.0,1024,15669.163636363637,141.2,0,0,0,0.0,10.447936329228463,2.1972245773362196
HP,Ultrabook,13.3,1.38,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,59620.32,1920.0,1080.0,2073600.0,256,43203.130434782615,165.6,0,0,1,0.0312,10.995768507208373,2.1972245773362196
Microsoft,Ultrabook,13.5,1.252,2256x1504,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,71395.2,2256.0,1504.0,3393024.0,256,57024.92012779552,200.8,0,0,1,0.0312,11.175999925622857,2.1972245773362196
HP,Notebook,14.0,1.58,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,6,windows,35111.52,1920.0,1080.0,2073600.0,256,22222.481012658223,157.4,0,0,0,0.0234,10.466313041010059,1.9459101490553132
Lenovo,Notebook,15.6,1.85,1920x1080,Full HD,2.0,Intel, Core i3 6006U,0,1024,0,4,windows,22105.872,1920.0,1080.0,2073600.0,1024,11949.119999999999,141.2,0,0,0,0.0,10.003643789397087,1.6094379124341003
Asus,Ultrabook,14.0,1.3,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,63563.04,1920.0,1080.0,2073600.0,256,48894.64615384615,157.4,0,0,1,0.0312,11.059803180619348,2.1972245773362196
MSI,Gaming,15.6,2.2,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,69210.72,1920.0,1080.0,2073600.0,1280,31459.41818181818,141.2,1,1,0,0.0625,11.14492549142712,2.833213344056216
Lenovo,Notebook,14.0,1.58,1920x1080,Full HD,2.7,Intel, Core i7 7500U,256,0,0,8,windows,78854.4,1920.0,1080.0,2073600.0,256,49907.848101265816,157.4,0,0,0,0.0312,11.275371074510403,2.1972245773362196
Asus,Ultrabook,15.6,1.5,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,1024,0,16,windows,67239.36,1920.0,1080.0,2073600.0,1280,44826.24,141.2,0,0,1,0.0625,11.116028941464197,2.833213344056216
Dell,Ultrabook,13.3,1.23,3200x1800,Quad HD,2.4,Intel, Core i7 7560U,256,0,0,8,windows,73473.12,3200.0,1800.0,5760000.0,256,59734.24390243902,276.1,0,0,1,0.0312,11.204688514352517,2.1972245773362196
Lenovo,2 in 1 Convertible,13.3,1.37,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,74538.72,1920.0,1080.0,2073600.0,256,54407.824817518245,165.6,0,0,0,0.0312,11.219087416653776,2.1972245773362196
HP,Notebook,14.0,1.63,1366x768,HD,1.6,Intel, Core i5 8250U,0,500,0,4,windows,38468.16,1366.0,768.0,1049088.0,500,23600.098159509205,111.9,0,0,0,0.0,10.557612160311693,1.6094379124341003
Dell,Ultrabook,13.3,1.21,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,86793.12,1920.0,1080.0,2073600.0,256,71729.85123966941,165.6,0,0,1,0.0312,11.371294156418369,2.1972245773362196
HP,Notebook,14.0,1.63,1920x1080,Full HD,1.8,Intel, Core i7 8550U,512,0,0,8,windows,57755.52,1920.0,1080.0,2073600.0,512,35432.83435582822,157.4,0,0,0,0.0156,10.963991522444166,2.1972245773362196
Dell,Notebook,15.6,2.16,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,1024,0,8,windows,60223.9824,1920.0,1080.0,2073600.0,1280,27881.47333333333,141.2,0,0,0,0.0312,11.005842535245586,2.1972245773362196
Asus,Notebook,17.3,2.0,1920x1080,Full HD,2.0,Intel, Core i3 6006U,0,1024,0,4,windows,30049.92,1920.0,1080.0,2073600.0,1024,15024.96,127.3,0,0,0,0.0,10.310648555135304,1.6094379124341003
Asus,Notebook,15.6,1.7,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,0,0,8,windows,59567.04,1920.0,1080.0,2073600.0,256,35039.43529411765,141.2,0,0,0,0.0312,10.99487446761375,2.1972245773362196
Acer,Notebook,15.6,2.1,1920x1080,Full HD,2.4,Intel, Core i3 7100U,0,1024,0,6,windows,25521.12,1920.0,1080.0,2073600.0,1024,12152.914285714285,141.2,0,0,0,0.0,10.147300806108744,1.9459101490553132
MSI,Gaming,15.6,1.8,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,2048,0,16,windows,119427.12,1920.0,1080.0,2073600.0,2304,66348.4,141.2,1,1,0,0.0625,11.690469963100075,2.833213344056216
Lenovo,Notebook,15.6,2.2,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,no,33513.12,1920.0,1080.0,2073600.0,256,15233.236363636364,141.2,0,0,0,0.0312,10.419722121547444,2.1972245773362196
HP,Notebook,17.3,2.5,1920x1080,Full HD,1.8,Intel, Core i7 8550U,512,0,0,16,windows,67718.88,1920.0,1080.0,2073600.0,512,27087.552000000003,127.3,0,0,0,0.0312,11.123135064243138,2.833213344056216
Acer,Notebook,15.6,2.1,1366x768,HD,3.0,AMD, A9-Series 9420,256,0,0,4,windows,24029.28,1366.0,768.0,1049088.0,256,11442.514285714286,100.5,0,0,0,0.0156,10.08706998076417,1.6094379124341003
HP,Notebook,14.0,1.63,1920x1080,Full HD,1.6,Intel, Core i5 8250U,0,1024,0,8,windows,43263.36,1920.0,1080.0,2073600.0,1024,26541.93865030675,157.4,0,0,0,0.0,10.675084480373934,2.1972245773362196
Asus,Notebook,14.0,1.65,1366x768,HD,1.5,AMD, E-Series 6110,64,0,0,4,windows,14811.3072,1366.0,768.0,1049088.0,64,8976.549818181818,111.9,0,0,0,0.0625,9.603213681759023,1.6094379124341003
Dell,Notebook,17.3,2.8,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,2048,0,16,windows,74378.88,1920.0,1080.0,2073600.0,2304,26563.885714285716,127.3,0,0,0,0.0625,11.216940754140841,2.833213344056216
HP,Notebook,17.3,2.5,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,49443.84,1920.0,1080.0,2073600.0,256,19777.536,127.3,0,0,0,0.0312,10.808612983780158,2.1972245773362196
Dell,Notebook,15.6,2.36,1366x768,HD,2.5,Intel, Core i5 7200U,0,1024,0,8,windows,34045.3872,1366.0,768.0,1049088.0,1024,14426.011525423728,100.5,0,0,0,0.0,10.435479203158344,2.1972245773362196
Dell,Notebook,15.6,2.2,1920x1080,Full HD,2.0,Intel, Core i3 6006U,0,1024,0,4,windows,23922.72,1920.0,1080.0,2073600.0,1024,10873.963636363636,141.2,0,0,0,0.0,10.082625714367484,1.6094379124341003
Acer,Ultrabook,14.0,1.6,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,0,0,8,windows,47099.52,1920.0,1080.0,2073600.0,256,29437.199999999997,157.4,0,0,1,0.0312,10.760039320283267,2.1972245773362196
Acer,Notebook,15.6,2.1,1920x1080,Full HD,2.7,Intel, Core i3 7130U,256,0,0,4,windows,30476.16,1920.0,1080.0,2073600.0,256,14512.457142857142,141.2,0,0,0,0.0156,10.324732829606425,1.6094379124341003
HP,Notebook,15.6,2.05,1366x768,HD,2.7,Intel, Core i7 7500U,0,1024,0,8,windows,31861.44,1366.0,768.0,1049088.0,1024,15542.165853658536,100.5,0,0,0,0.0,10.36918316559119,2.1972245773362196
HP,Notebook,14.0,1.63,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,0,0,8,windows,52640.64,1920.0,1080.0,2073600.0,256,32294.871165644174,157.4,0,0,0,0.0312,10.871262720529089,2.1972245773362196
Lenovo,Notebook,15.6,1.9,1366x768,HD,1.1,Intel, Celeron Dual Core N3350,0,1024,0,4,no,13445.7408,1366.0,768.0,1049088.0,1024,7076.705684210527,100.5,0,0,0,0.0,9.50649203596322,1.6094379124341003
Asus,Gaming,17.3,3.0,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,128,1024,0,8,windows,49976.64,1920.0,1080.0,2073600.0,1152,16658.88,127.3,1,0,0,0.0625,10.819330984386541,2.1972245773362196
Lenovo,Notebook,15.6,2.2,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,1024,0,4,no,26586.72,1920.0,1080.0,2073600.0,1024,12084.872727272726,141.2,0,0,0,0.0,10.188204734039374,1.6094379124341003
HP,Notebook,13.3,1.32,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,4,windows,37242.72,1920.0,1080.0,2073600.0,256,28214.181818181816,165.6,0,0,0,0.0156,10.525238618990686,1.6094379124341003
Acer,Notebook,17.3,3.0,1920x1080,Full HD,2.7,Intel, Core i3 7130U,0,1024,0,4,windows,34898.4,1920.0,1080.0,2073600.0,1024,11632.800000000001,127.3,0,0,0,0.0,10.460224916065657,1.6094379124341003
Lenovo,Notebook,14.0,1.75,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,59461.5456,1920.0,1080.0,2073600.0,256,33978.02605714286,157.4,0,0,0,0.0312,10.993101907610118,2.1972245773362196
Lenovo,Gaming,15.6,2.4,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,0,0,8,no,46300.32,1920.0,1080.0,2073600.0,256,19291.8,141.2,1,0,0,0.0312,10.742925749387153,2.1972245773362196
Toshiba,Notebook,15.6,2.1,1366x768,HD,2.3,Intel, Core i5 6200U,0,500,0,4,windows,32074.56,1366.0,768.0,1049088.0,500,15273.6,100.5,0,0,0,0.0,10.37584964841171,1.6094379124341003
HP,Notebook,15.6,1.86,1366x768,HD,2.5,AMD, A6-Series 9220,256,0,0,4,windows,19660.32,1366.0,768.0,1049088.0,256,10570.064516129032,100.5,0,0,0,0.0156,9.88640853285114,1.6094379124341003
Asus,Ultrabook,14.0,1.25,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,0,0,8,windows,58554.72,1920.0,1080.0,2073600.0,256,46843.776,157.4,0,0,1,0.0312,10.977734058532482,2.1972245773362196
HP,Ultrabook,12.5,0.97,3840x2160,4K,1.2,Intel, Core M 6Y75,512,0,0,8,windows,107305.92,3840.0,2160.0,8294400.0,512,110624.65979381444,352.5,0,0,1,0.0156,11.58344841861755,2.1972245773362196
Asus,Notebook,15.6,2.0,1920x1080,Full HD,1.1,Intel, Celeron Dual Core N3350,0,1024,0,4,windows,18328.32,1920.0,1080.0,2073600.0,1024,9164.16,141.2,0,0,0,0.0,9.816257242491497,1.6094379124341003
Acer,Notebook,15.6,2.1,1366x768,HD,2.0,Intel, Core i3 6006U,0,1024,0,4,windows,23816.16,1366.0,768.0,1049088.0,1024,11341.028571428571,100.5,0,0,0,0.0,10.07816160826124,1.6094379124341003
Dell,Gaming,15.6,2.56,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,512,0,0,16,windows,66560.5728,1920.0,1080.0,2073600.0,512,26000.223749999997,141.2,1,0,0,0.0312,11.105882705023603,2.833213344056216
Dell,Gaming,15.6,2.62,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,0,0,8,windows,47898.72,1920.0,1080.0,2073600.0,0,18281.954198473282,141.2,1,0,0,0.0,10.776864937870439,2.1972245773362196
Lenovo,Notebook,15.6,1.9,1366x768,HD,2.5,Intel, Core i5 7200U,128,0,0,4,windows,26533.44,1366.0,768.0,1049088.0,128,13964.968421052632,100.5,0,0,0,0.0312,10.1861987908373,1.6094379124341003
MSI,Gaming,17.3,2.8,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,100699.2,1920.0,1080.0,2073600.0,1280,35964.0,127.3,1,1,0,0.0625,11.519903064802,2.833213344056216
HP,Ultrabook,14.0,1.48,1920x1080,Full HD,2.7,Intel, Core i5 7500U,256,0,0,4,windows,57648.96,1920.0,1080.0,2073600.0,256,38952.0,157.4,0,0,1,0.0156,10.962144831854813,1.6094379124341003
HP,Notebook,15.6,1.91,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,6,windows,32980.32,1920.0,1080.0,2073600.0,256,17267.1832460733,141.2,0,0,0,0.0234,10.403696619569766,1.9459101490553132
Lenovo,2 in 1 Convertible,14.0,1.74,1920x1080,Full HD,2.4,Intel, Core i3 7100U,256,0,0,4,windows,33513.12,1920.0,1080.0,2073600.0,256,19260.41379310345,157.4,0,0,0,0.0156,10.419722121547444,1.6094379124341003
Asus,2 in 1 Convertible,13.3,1.1,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,70063.2,1920.0,1080.0,2073600.0,256,63693.81818181818,165.6,0,0,0,0.0312,11.157167243570104,2.1972245773362196
Dell,2 in 1 Convertible,15.6,1.56,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,0,0,8,windows,55890.72,1920.0,1080.0,2073600.0,256,35827.38461538462,141.2,0,0,0,0.0312,10.9311715265263,2.1972245773362196
Toshiba,Notebook,15.6,2.1,1366x768,HD,2.2,Intel, Core i3 6006U,0,500,0,4,windows,23816.16,1366.0,768.0,1049088.0,500,11341.028571428571,100.5,0,0,0,0.0,10.07816160826124,1.6094379124341003
Asus,Notebook,15.6,2.03,1366x768,HD,3.0,AMD, A9-Series 9420,0,1024,0,4,windows,21471.84,1366.0,768.0,1049088.0,1024,10577.261083743844,100.5,0,0,0,0.0,9.974544159721564,1.6094379124341003
Acer,Notebook,17.3,3.0,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,4,windows,42890.4,1920.0,1080.0,2073600.0,256,14296.800000000001,127.3,0,0,0,0.0156,10.666426618619608,1.6094379124341003
Dell,Notebook,15.6,2.13,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,38787.84,1920.0,1080.0,2073600.0,256,18210.25352112676,141.2,0,0,0,0.0312,10.565887855372269,2.1972245773362196
Lenovo,Gaming,15.6,2.5,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,0,0,16,windows,57489.12,1920.0,1080.0,2073600.0,256,22995.648,141.2,1,0,0,0.0625,10.959368385934692,2.833213344056216
Acer,Notebook,15.6,2.1,1366x768,HD,1.1,Intel, Celeron Dual Core N3350,0,1024,0,4,windows,18541.44,1366.0,768.0,1049088.0,1024,8829.257142857143,100.5,0,0,0,0.0,9.82781743779585,1.6094379124341003
MSI,Gaming,15.6,2.4,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,95850.72,1920.0,1080.0,2073600.0,1280,39937.8,141.2,1,1,0,0.0625,11.470557693018055,2.833213344056216
Acer,Notebook,15.6,2.1,1366x768,HD,1.1,Intel, Pentium Quad Core N4200,0,1024,0,4,windows,19367.8128,1366.0,768.0,1049088.0,1024,9222.768,100.5,0,0,0,0.0,9.87141946386704,1.6094379124341003
Dell,Gaming,15.6,2.56,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,128,1024,0,8,windows,56502.9072,1920.0,1080.0,2073600.0,1152,22071.448125,141.2,1,0,0,0.0625,10.942065068725807,2.1972245773362196
Acer,Notebook,17.3,3.0,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,45501.12,1920.0,1080.0,2073600.0,256,15167.04,127.3,0,0,0,0.0312,10.725514197260196,2.1972245773362196
HP,Notebook,13.3,1.49,1920x1080,Full HD,1.6,Intel, Core i5 8250U,0,500,0,4,windows,40173.12,1920.0,1080.0,2073600.0,500,26961.825503355707,165.6,0,0,0,0.0,10.600978286196554,1.6094379124341003
Huawei,Ultrabook,13.0,1.05,2160x1440,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,windows,71874.72,2160.0,1440.0,3110400.0,256,68452.11428571428,199.7,0,0,1,0.0312,11.182693795440782,2.1972245773362196
HP,Notebook,17.3,2.71,1920x1080,Full HD,2.5,Intel, Core i5 7200U,0,2048,0,6,windows,37242.72,1920.0,1080.0,2073600.0,2048,13742.701107011071,127.3,0,0,0,0.0,10.525238618990686,1.9459101490553132
Lenovo,Notebook,15.6,2.2,1366x768,HD,2.9,AMD, A6-Series 9220,0,500,0,4,no,16463.52,1366.0,768.0,1049088.0,500,7483.418181818181,100.5,0,0,0,0.0,9.708963041637261,1.6094379124341003
Toshiba,Notebook,15.6,1.39,1366x768,HD,2.4,Intel, Core i3 7100U,0,500,0,4,windows,26053.92,1366.0,768.0,1049088.0,500,18743.827338129497,100.5,0,0,0,0.0,10.16796189691066,1.6094379124341003
HP,Notebook,17.3,2.5,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,49177.44,1920.0,1080.0,2073600.0,256,19670.976000000002,127.3,0,0,0,0.0312,10.803210595055619,2.1972245773362196
Dell,Notebook,15.6,2.3,1366x768,HD,2.4,Intel, Core i3 7100U,0,1024,0,8,windows,24455.52,1366.0,768.0,1049088.0,1024,10632.834782608697,100.5,0,0,0,0.0,10.104652126020449,2.1972245773362196
Acer,Notebook,15.6,2.1,1366x768,HD,2.0,Intel, Core i3 6006U,128,0,0,4,windows,23922.72,1366.0,768.0,1049088.0,128,11391.771428571428,100.5,0,0,0,0.0312,10.082625714367484,1.6094379124341003
MSI,Gaming,18.4,4.4,1920x1080,Full HD,2.9,Intel, Core i7 6920HQ,512,1024,0,32,windows,149130.72,1920.0,1080.0,2073600.0,1536,33893.34545454545,119.7,1,1,0,0.0625,11.91258522125164,3.4965075614664802
Lenovo,Notebook,15.6,1.9,1920x1080,Full HD,2.5,Intel, Core i5 7200U,128,1024,0,8,windows,43316.64,1920.0,1080.0,2073600.0,1152,22798.23157894737,141.2,0,0,0,0.0625,10.676315221329915,2.1972245773362196
HP,2 in 1 Convertible,13.3,1.29,3840x2160,4K,1.6,Intel, Core i5 8250U,256,0,0,8,windows,79866.72,3840.0,2160.0,8294400.0,256,61912.186046511626,331.3,0,0,0,0.0312,11.288127045116099,2.1972245773362196
Dell,Notebook,15.6,2.02,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,2048,0,16,linux,55890.72,1920.0,1080.0,2073600.0,2304,27668.673267326732,141.2,0,0,0,0.0625,10.9311715265263,2.833213344056216
Dell,Ultrabook,13.3,1.23,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,windows,74538.72,1920.0,1080.0,2073600.0,256,60600.58536585366,165.6,0,0,1,0.0312,11.219087416653776,2.1972245773362196
Lenovo,2 in 1 Convertible,13.9,1.4,3840x2160,4K,1.8,Intel, Core i7 8550U,512,0,0,16,windows,98514.72,3840.0,2160.0,8294400.0,512,70367.65714285715,317.0,0,0,0,0.0312,11.497971408335056,2.833213344056216
Toshiba,Notebook,15.6,2.0,1366x768,HD,2.5,Intel, Core i5 7200U,128,0,0,8,windows,42251.04,1366.0,768.0,1049088.0,128,21125.52,100.5,0,0,0,0.0625,10.651407915643352,2.1972245773362196
Xiaomi,Notebook,15.6,1.95,1920x1080,Full HD,1.6,Intel, Core i5 8250U,256,0,0,8,no,63882.72,1920.0,1080.0,2073600.0,256,32760.369230769233,141.2,0,0,0,0.0312,11.064819834822508,2.1972245773362196
Dell,Notebook,17.3,2.77,1920x1080,Full HD,1.8,Intel, Core i7 8550U,512,0,0,16,windows,82530.72,1920.0,1080.0,2073600.0,512,29794.483754512636,127.3,0,0,0,0.0312,11.320937983275899,2.833213344056216
Dell,Notebook,15.6,2.06,3840x2160,4K,2.8,Intel, Core i7 7700HQ,512,0,0,16,windows,127712.16,3840.0,2160.0,8294400.0,512,61996.19417475728,282.4,0,0,0,0.0312,11.757542090743819,2.833213344056216
Lenovo,Gaming,15.6,2.4,1920x1080,Full HD,2.5,Intel, Core i5 7300HQ,256,0,0,8,no,41505.12,1920.0,1080.0,2073600.0,256,17293.800000000003,141.2,1,0,0,0.0312,10.633596165225693,2.1972245773362196
Acer,Ultrabook,13.3,1.12,1920x1080,Full HD,1.2,Intel, Core i5 7Y54,256,0,0,8,windows,52693.92,1920.0,1080.0,2073600.0,256,47048.14285714285,165.6,0,0,1,0.0312,10.87227433519628,2.1972245773362196
Dell,Notebook,17.3,2.8,1920x1080,Full HD,1.8,Intel, Core i7 8550U,128,1024,0,8,windows,57808.8,1920.0,1080.0,2073600.0,1152,20646.000000000004,127.3,0,0,0,0.0625,10.964913590461473,2.1972245773362196
Acer,Notebook,14.0,1.3,1920x1080,Full HD,1.1,Intel, Celeron Dual Core N3350,0,0,32,4,windows,13852.8,1920.0,1080.0,2073600.0,32,10655.999999999998,157.4,0,0,0,0.0,9.536314842214452,1.6094379124341003
Xiaomi,Ultrabook,13.3,1.3,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,no,53274.672,1920.0,1080.0,2073600.0,256,40980.51692307692,165.6,0,0,1,0.0312,10.883235070683604,2.1972245773362196
Lenovo,Notebook,17.3,2.8,1600x900,HD,1.6,Intel, Core i5 8250U,256,0,0,8,no,37189.44,1600.0,900.0,1440000.0,256,13281.942857142858,106.1,0,0,0,0.0312,10.523807017986531,2.1972245773362196
Dell,2 in 1 Convertible,13.3,1.62,1920x1080,Full HD,1.8,Intel, Core i7 8550U,0,1024,0,8,windows,44701.92,1920.0,1080.0,2073600.0,1024,27593.777777777774,165.6,0,0,0,0.0,10.707794102852903,2.1972245773362196
HP,Notebook,17.3,2.5,1920x1080,Full HD,1.6,Intel, Core i5 8250U,0,1024,0,8,windows,48697.92,1920.0,1080.0,2073600.0,1024,19479.167999999998,127.3,0,0,0,0.0,10.793412132233401,2.1972245773362196
Razer,Gaming,17.3,3.49,3840x2160,4K,2.9,Intel, Core i7 7820HK,0,0,0,32,windows,167933.232,3840.0,2160.0,8294400.0,0,48118.40458452721,254.7,1,1,0,0.0,12.031327705548112,3.4965075614664802
HP,Notebook,13.3,1.49,1920x1080,Full HD,1.6,Intel, Core i5 8250U,512,0,0,8,windows,51095.52,1920.0,1080.0,2073600.0,512,34292.29530201342,165.6,0,0,0,0.0156,10.841471672111513,2.1972245773362196
HP,Gaming,17.3,3.35,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,73473.12,1920.0,1080.0,2073600.0,1280,21932.27462686567,127.3,1,0,0,0.0625,11.204688514352517,2.833213344056216
HP,Notebook,17.3,2.5,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,0,0,8,windows,55677.6,1920.0,1080.0,2073600.0,256,22271.04,127.3,0,0,0,0.0312,10.927351151014033,2.1972245773362196
Dell,Gaming,15.6,2.65,3840x2160,4K,2.8,Intel, Core i7 7700HQ,512,1024,0,16,windows,98301.6,3840.0,2160.0,8294400.0,1536,37094.943396226416,282.4,1,0,0,0.0312,11.49580575542942,2.833213344056216
Lenovo,Notebook,15.6,2.1,1366x768,HD,2.3,Intel, Core i5 6200U,128,0,0,4,windows,26267.04,1366.0,768.0,1049088.0,128,12508.114285714286,100.5,0,0,0,0.0312,10.176108270075046,1.6094379124341003
Acer,Notebook,15.6,2.23,1920x1080,Full HD,2.7,Intel, Core i7 7500U,0,1024,0,8,windows,39533.76,1920.0,1080.0,2073600.0,1024,17728.14349775785,141.2,0,0,0,0.0,10.58493556391622,2.1972245773362196
Lenovo,Gaming,15.6,3.2,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,512,1024,0,16,windows,93186.72,1920.0,1080.0,2073600.0,1536,29120.85,141.2,1,0,0,0.0312,11.442371232335963,2.833213344056216
Dell,Workstation,15.6,2.8,3840x2160,4K,3.0,Intel, Xeon E3-1505M V6,256,1024,0,16,windows,162770.4,3840.0,2160.0,8294400.0,1280,58132.28571428572,282.4,0,0,0,0.0625,12.000102041442123,2.833213344056216
Lenovo,Gaming,15.6,2.4,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,512,0,0,16,no,74485.44,1920.0,1080.0,2073600.0,512,31035.600000000002,141.2,1,0,0,0.0312,11.21837237437838,2.833213344056216
Dell,Notebook,15.6,2.3,1366x768,HD,2.4,Intel, Core i3 7100U,0,1024,0,6,windows,23389.92,1366.0,768.0,1049088.0,1024,10169.53043478261,100.5,0,0,0,0.0,10.060103191853011,1.9459101490553132
Dell,Ultrabook,13.3,1.21,3840x2160,4K,1.8,Intel, Core i7 8550U,256,0,0,8,windows,103842.72,3840.0,2160.0,8294400.0,256,85820.42975206612,331.3,0,0,1,0.0312,11.550642355641386,2.1972245773362196
Dell,Ultrabook,13.3,0.97,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,0,0,8,windows,77202.72,1920.0,1080.0,2073600.0,256,79590.43298969073,165.6,0,0,1,0.0312,11.25420292138043,2.1972245773362196
Acer,Notebook,15.6,2.4,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,0,1024,0,8,linux,41505.12,1920.0,1080.0,2073600.0,1024,17293.800000000003,141.2,0,0,0,0.0,10.633596165225693,2.1972245773362196
Asus,Gaming,17.3,2.9,1920x1080,Full HD,2.8,Intel, Core i7 7700HQ,256,1024,0,16,windows,74964.96,1920.0,1080.0,2073600.0,1280,25849.986206896556,127.3,1,0,0,0.0625,11.22478942282313,2.833213344056216
HP,Notebook,15.6,2.1,1920x1080,Full HD,2.0,Intel, Core i3 6006U,0,500,0,4,no,18594.72,1920.0,1080.0,2073600.0,500,8854.628571428571,141.2,0,0,0,0.0,9.830686725695612,1.6094379124341003
Lenovo,Notebook,15.6,2.2,1920x1080,Full HD,2.5,Intel, Core i5 7200U,256,0,0,8,no,29250.72,1920.0,1080.0,2073600.0,256,13295.781818181818,141.2,0,0,0,0.0312,10.283693654349953,2.1972245773362196
Huawei,Ultrabook,13.0,1.05,2160x1440,Full HD,2.7,Intel, Core i7 7500U,512,0,0,8,windows,79866.72,2160.0,1440.0,3110400.0,512,76063.54285714285,199.7,0,0,1,0.0156,11.288127045116099,2.1972245773362196
Dell,Ultrabook,13.3,1.4,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,0,0,8,windows,49650.5664,1920.0,1080.0,2073600.0,256,35464.69028571429,165.6,0,0,1,0.0312,10.812785217817558,2.1972245773362196
Lenovo,Notebook,17.3,2.8,1600x900,HD,2.5,Intel, Core i5 7200U,0,1024,0,8,no,31381.92,1600.0,900.0,1440000.0,1024,11207.828571428572,106.1,0,0,0,0.0,10.354019074857808,2.1972245773362196
HP,Notebook,14.0,1.63,1920x1080,Full HD,1.8,Intel, Core i7 8550U,256,0,0,8,windows,54931.68,1920.0,1080.0,2073600.0,256,33700.41717791411,157.4,0,0,0,0.0312,10.91386371451479,2.1972245773362196
